lg	contig	position	cM
2	Chr_02	3840182	21.292
2	Chr_02	3839958	21.292
2	Chr_02	3802351	21.292
2	Chr_02	3825865	21.292
2	Chr_02	4016215	21.292
2	Chr_02	4018390	21.292
2	Chr_02	4125515	21.292
2	Chr_02	4099850	21.292
2	Chr_02	3713352	21.292
2	Chr_02	3809401	21.292
2	Chr_02	3793114	21.292
2	Chr_02	3809246	21.292
2	Chr_02	3834678	21.292
2	Chr_02	3909141	21.292
2	Chr_02	3808935	21.292
2	Chr_02	3834225	21.292
2	Chr_02	3909518	21.292
2	Chr_02	3745489	21.292
2	Chr_02	3870380	21.292
2	Chr_02	4037046	21.292
2	Chr_02	3842625	21.292
2	Chr_02	4037223	21.292
2	Chr_02	3654182	21.292
2	Chr_02	3751822	21.292
2	Chr_02	3751459	21.292
2	Chr_02	3801494	21.292
2	Chr_02	3769687	21.292
2	Chr_02	3808268	21.292
2	Chr_02	4036752	21.292
2	Chr_02	3909698	21.292
2	Chr_02	4280958	21.292
2	Chr_02	4285152	21.292
2	Chr_02	4308181	21.292
2	Chr_02	4308026	21.292
2	Chr_02	4308444	21.292
2	Chr_02	4311664	21.292
2	Chr_02	4312105	21.292
2	Chr_02	4346814	22.469
2	Chr_02	4346994	22.469
2	Chr_02	4345203	22.469
2	Chr_02	4347165	22.469
2	Chr_02	4348031	22.469
2	Chr_02	4469375	22.469
2	Chr_02	4345354	22.469
2	Chr_02	4467382	22.469
2	Chr_02	4471483	22.469
2	Chr_02	4488378	22.469
2	Chr_02	4488030	22.469
2	Chr_02	4428419	22.469
2	Chr_02	4475849	22.469
2	Chr_02	4383621	22.469
2	Chr_02	4466318	23.645
2	Chr_02	4473843	23.645
2	Chr_02	4473468	23.645
2	Chr_02	4473305	23.645
2	Chr_02	4473127	23.645
2	Chr_02	4473685	23.645
2	Chr_02	4466118	23.645
2	Chr_02	4471318	23.645
2	Chr_02	4588205	23.645
2	Chr_02	4568386	23.645
2	Chr_02	4502699	23.645
2	Chr_02	4540871	23.645
2	Chr_02	4551776	23.645
2	Chr_02	4541039	23.645
2	Chr_02	4552060	23.645
2	Chr_02	4611621	23.645
2	Chr_02	4585122	23.645
2	Chr_02	4567446	23.645
2	Chr_02	4540524	23.645
2	Chr_02	4653781	23.645
2	Chr_02	4900946	23.645
2	Chr_02	4722309	23.645
2	Chr_02	5086476	23.645
2	Chr_02	4719480	23.645
2	Chr_02	4900236	23.645
2	Chr_02	4900750	23.645
2	Chr_02	4838323	23.645
2	Chr_02	4900585	23.645
2	Chr_02	4716214	23.645
2	Chr_02	4719636	23.645
2	Chr_02	5060722	23.645
2	Chr_02	4721460	23.645
2	Chr_02	4900053	23.645
2	Chr_02	4715883	23.645
2	Chr_02	5056004	23.645
2	Chr_02	5091508	23.645
2	Chr_02	5055343	23.645
2	Chr_02	5117003	23.645
2	Chr_02	5056254	23.645
2	Chr_02	4902368	23.645
2	Chr_02	5086152	23.645
2	Chr_02	5061165	23.645
2	Chr_02	4965816	23.645
2	Chr_02	5085993	23.645
2	Chr_02	4965654	23.645
2	Chr_02	5116747	23.645
2	Chr_02	5059836	24.822
2	Chr_02	5688457	25.998
2	Chr_02	5686779	25.998
2	Chr_02	5787330	25.998
2	Chr_02	5803687	25.998
2	Chr_02	6469551	25.998
2	Chr_02	18866385	25.998
2	Chr_02	7172514	25.998
2	Chr_02	6439047	25.998
2	Chr_02	6469177	25.998
2	Chr_02	7680489	25.998
2	Chr_02	6610507	25.998
2	Chr_02	7586240	25.998
2	Chr_02	7555990	25.998
2	Chr_02	7251432	25.998
2	Chr_02	7490061	25.998
2	Chr_02	11357599	25.998
2	Chr_02	8298802	25.998
2	Chr_02	11357841	25.998
2	Chr_02	6608391	25.998
2	Chr_02	8292674	25.998
2	Chr_02	6790424	25.998
2	Chr_02	7586394	25.998
2	Chr_02	6608830	25.998
2	Chr_02	6438282	25.998
2	Chr_02	6587331	25.998
2	Chr_02	6469393	25.998
2	Chr_02	6134890	25.998
2	Chr_02	8292911	25.998
2	Chr_02	7123367	25.998
2	Chr_02	11360101	25.998
2	Chr_02	6438837	25.998
2	Chr_02	7677248	25.998
2	Chr_02	7171459	25.998
2	Chr_02	7172323	25.998
2	Chr_02	11360412	25.998
2	Chr_02	7680299	25.998
2	Chr_02	7251606	25.998
2	Chr_02	7363710	25.998
2	Chr_02	7560535	25.998
2	Chr_02	8565614	25.998
2	Chr_02	6468982	25.998
2	Chr_02	7171622	25.998
2	Chr_02	11336907	25.998
2	Chr_02	7122864	25.998
2	Chr_02	8296665	25.998
2	Chr_02	8295259	25.998
2	Chr_02	7126709	25.998
2	Chr_02	7490214	25.998
2	Chr_02	7602005	25.998
2	Chr_02	11271456	25.998
2	Chr_02	7172691	25.998
2	Chr_02	11756872	27.175
2	Chr_02	11767054	27.175
2	Chr_02	12225780	27.175
2	Chr_02	12530030	27.175
2	Chr_02	12529119	27.175
2	Chr_02	12510923	27.175
2	Chr_02	12127956	27.175
2	Chr_02	12550150	27.175
2	Chr_02	12225968	27.175
2	Chr_02	12156314	27.175
2	Chr_02	12452452	27.175
2	Chr_02	12530259	27.175
2	Chr_02	12134262	27.175
2	Chr_02	12339720	27.175
2	Chr_02	11845013	27.175
2	Chr_02	11834348	27.175
2	Chr_02	12534813	27.175
2	Chr_02	11755731	27.175
2	Chr_02	11838673	27.175
2	Chr_02	11760201	27.175
2	Chr_02	12535300	27.175
2	Chr_02	11839261	27.175
2	Chr_02	12541664	27.175
2	Chr_02	12669226	27.175
2	Chr_02	12635654	27.175
2	Chr_02	12641540	27.175
2	Chr_02	12633881	27.175
2	Chr_02	12634957	27.175
2	Chr_02	12668807	27.175
2	Chr_02	12635357	27.175
2	Chr_02	12625308	27.175
2	Chr_02	12633655	27.175
2	Chr_02	12640538	27.175
2	Chr_02	13421472	27.175
2	Chr_02	13562418	27.175
2	Chr_02	13516120	27.175
2	Chr_02	13578559	28.351
2	Chr_02	13719300	28.351
2	Chr_02	13697418	28.351
2	Chr_02	14182006	28.351
2	Chr_02	13833666	28.351
2	Chr_02	13697637	28.351
2	Chr_02	13578256	28.351
2	Chr_02	13719078	28.351
2	Chr_02	14419642	28.351
2	Chr_02	14434281	28.351
2	Chr_02	14511213	28.351
2	Chr_02	14420105	28.351
2	Chr_02	14426717	28.351
2	Chr_02	14422876	28.351
2	Chr_02	14422468	28.351
2	Chr_02	14645118	28.351
2	Chr_02	14654141	28.351
2	Chr_02	14721756	28.351
2	Chr_02	14653827	28.351
2	Chr_02	14721911	28.351
2	Chr_02	14645701	28.351
2	Chr_02	14653660	28.351
2	Chr_02	14636408	28.351
2	Chr_02	15169954	28.351
2	Chr_02	14939657	28.351
2	Chr_02	14779268	28.351
2	Chr_02	14778725	28.351
2	Chr_02	15070149	28.351
2	Chr_02	15084038	28.351
2	Chr_02	14884461	28.351
2	Chr_02	14995917	28.351
2	Chr_02	15136557	28.351
2	Chr_02	14779772	28.351
2	Chr_02	15176794	28.351
2	Chr_02	15110277	28.351
2	Chr_02	15071952	28.351
2	Chr_02	15035901	28.351
2	Chr_02	14984434	28.351
2	Chr_02	14987082	28.351
2	Chr_02	14805556	28.351
2	Chr_02	14950143	28.351
2	Chr_02	14779484	28.351
2	Chr_02	14936598	28.351
2	Chr_02	15143313	28.351
2	Chr_02	14853366	28.351
2	Chr_02	15169586	28.351
2	Chr_02	15143148	28.351
2	Chr_02	14996165	28.351
2	Chr_02	14778920	28.351
2	Chr_02	14986059	28.351
2	Chr_02	14936192	28.351
2	Chr_02	15035683	28.351
2	Chr_02	15037976	28.351
2	Chr_02	14949645	28.351
2	Chr_02	15102612	28.351
2	Chr_02	14936033	28.351
2	Chr_02	15267825	28.351
2	Chr_02	15362475	28.351
2	Chr_02	15326111	28.351
2	Chr_02	15355247	28.351
2	Chr_02	15355447	28.351
2	Chr_02	15472002	28.351
2	Chr_02	15504637	28.351
2	Chr_02	15434673	28.351
2	Chr_02	15325958	28.351
2	Chr_02	15325241	28.351
2	Chr_02	15325787	28.351
2	Chr_02	15306718	28.351
2	Chr_02	15363064	28.351
2	Chr_02	15436440	28.351
2	Chr_02	15271816	28.351
2	Chr_02	15504485	28.351
2	Chr_02	15437012	28.351
2	Chr_02	15271345	28.351
2	Chr_02	15598579	28.351
2	Chr_02	15565034	28.351
2	Chr_02	15528374	28.351
2	Chr_02	15618552	28.351
2	Chr_02	15507605	28.351
2	Chr_02	15520272	28.351
2	Chr_02	15604324	28.351
2	Chr_02	15527911	28.351
2	Chr_02	15604148	28.351
2	Chr_02	15582423	28.351
2	Chr_02	15627674	28.351
2	Chr_02	15507798	28.351
2	Chr_02	15600418	28.351
2	Chr_02	15594970	28.351
2	Chr_02	15519354	28.351
2	Chr_02	15508116	28.351
2	Chr_02	15616691	28.351
2	Chr_02	15509366	28.351
2	Chr_02	15639930	28.351
2	Chr_02	15542781	28.351
2	Chr_02	15519991	28.351
2	Chr_02	15511999	28.351
2	Chr_02	15509192	28.351
2	Chr_02	15564504	28.351
2	Chr_02	16027711	29.528
2	Chr_02	15702553	29.528
2	Chr_02	15975523	29.528
2	Chr_02	16592460	29.528
2	Chr_02	15863414	29.528
2	Chr_02	15709924	29.528
2	Chr_02	15704201	29.528
2	Chr_02	16417100	29.528
2	Chr_02	16188325	29.528
2	Chr_02	16176232	29.528
2	Chr_02	16166076	29.528
2	Chr_02	16183899	29.528
2	Chr_02	16173122	29.528
2	Chr_02	16188598	29.528
2	Chr_02	16592145	29.528
2	Chr_02	16177615	29.528
2	Chr_02	16125386	29.528
2	Chr_02	16417885	29.528
2	Chr_02	16176059	29.528
2	Chr_02	16185555	29.528
2	Chr_02	16128264	29.528
2	Chr_02	16348658	29.528
2	Chr_02	16209515	29.528
2	Chr_02	16177443	29.528
2	Chr_02	16394900	29.528
2	Chr_02	16399906	29.528
2	Chr_02	16268923	29.528
2	Chr_02	16418192	29.528
2	Chr_02	16165689	29.528
2	Chr_02	16173280	29.528
2	Chr_02	16208405	29.528
2	Chr_02	16742068	29.528
2	Chr_02	16569971	29.528
2	Chr_02	16805047	30.704
2	Chr_02	16763658	30.704
2	Chr_02	16785910	30.704
2	Chr_02	16883749	31.881
2	Chr_02	16833094	31.881
2	Chr_02	16850561	31.881
2	Chr_02	16842188	31.881
2	Chr_02	16841987	31.881
2	Chr_02	16832356	31.881
2	Chr_02	16842611	31.881
2	Chr_02	16943408	31.881
2	Chr_02	17047732	31.881
2	Chr_02	17049876	31.881
2	Chr_02	17206507	35.497
2	Chr_02	17260855	36.674
2	Chr_02	17275463	36.674
2	Chr_02	17274778	36.674
2	Chr_02	17319697	37.85
2	Chr_02	17319395	37.85
2	Chr_02	17366218	39.027
2	Chr_02	17349508	40.203
2	Chr_02	17365623	40.203
2	Chr_02	17380831	40.203
2	Chr_02	17375445	40.203
2	Chr_02	17399007	40.203
2	Chr_02	17418763	40.203
2	Chr_02	17407898	40.203
2	Chr_02	17421771	40.203
2	Chr_02	17410741	40.203
2	Chr_02	17432997	40.203
2	Chr_02	17411019	40.203
2	Chr_02	17435460	40.203
2	Chr_02	17420470	40.203
2	Chr_02	17398263	40.203
2	Chr_02	17412105	40.203
2	Chr_02	17422096	40.203
2	Chr_02	17421604	40.203
2	Chr_02	17412360	40.203
2	Chr_02	17423925	40.203
2	Chr_02	17498557	40.203
2	Chr_02	17459157	40.203
2	Chr_02	17446613	40.203
2	Chr_02	17460780	40.203
2	Chr_02	17474959	40.203
2	Chr_02	17565969	40.203
2	Chr_02	17668804	40.203
2	Chr_02	17669000	40.203
2	Chr_02	17490240	40.203
2	Chr_02	17559118	40.203
2	Chr_02	17628133	40.203
2	Chr_02	17686465	40.203
2	Chr_02	17558804	40.203
2	Chr_02	17565717	40.203
2	Chr_02	17684217	40.203
2	Chr_02	17570214	40.203
2	Chr_02	17627794	40.203
2	Chr_02	17566135	40.203
2	Chr_02	17540547	40.203
2	Chr_02	17688058	40.203
2	Chr_02	17492152	40.203
2	Chr_02	17484697	40.203
2	Chr_02	17686932	40.203
2	Chr_02	17574232	40.203
2	Chr_02	17725785	40.203
2	Chr_02	17769439	40.203
2	Chr_02	17776745	40.203
2	Chr_02	17758649	40.203
2	Chr_02	17833646	40.203
2	Chr_02	17832918	40.203
2	Chr_02	17906195	40.203
2	Chr_02	17887714	40.203
2	Chr_02	17865021	40.203
2	Chr_02	17927747	40.203
2	Chr_02	17872732	40.203
2	Chr_02	17784394	40.203
2	Chr_02	17976502	40.203
2	Chr_02	17992948	41.38
2	Chr_02	17968488	41.38
2	Chr_02	18226455	43.761
2	Chr_02	18121787	43.761
2	Chr_02	18232143	43.761
2	Chr_02	18239918	43.761
2	Chr_02	18233462	43.761
2	Chr_02	18230720	43.761
2	Chr_02	18184088	43.761
2	Chr_02	18122287	43.761
2	Chr_02	18226287	43.761
2	Chr_02	18184812	43.761
2	Chr_02	18263734	44.938
2	Chr_02	18300505	44.938
2	Chr_02	18291468	44.938
2	Chr_02	18300719	44.938
2	Chr_02	18305782	44.938
2	Chr_02	18360510	46.114
2	Chr_02	18383783	46.114
2	Chr_02	18360877	46.114
2	Chr_02	18399164	46.114
2	Chr_02	18541490	47.291
2	Chr_02	18547671	47.291
2	Chr_02	18551666	47.291
2	Chr_02	18541925	47.291
2	Chr_02	18538843	47.291
2	Chr_02	18556300	47.291
2	Chr_02	18637570	47.291
2	Chr_02	18652948	48.467
2	Chr_02	18652636	48.467
2	Chr_02	18616840	48.467
2	Chr_02	18841621	48.467
2	Chr_02	18891177	48.467
2	Chr_02	18882629	48.467
2	Chr_02	18882475	48.467
2	Chr_02	18783475	48.467
2	Chr_02	18708145	48.467
2	Chr_02	18742702	48.467
2	Chr_02	18882815	48.467
2	Chr_02	18803764	48.467
2	Chr_02	18707789	48.467
2	Chr_02	18899714	48.467
2	Chr_02	18779207	48.467
2	Chr_02	18750598	48.467
2	Chr_02	18746707	48.467
2	Chr_02	18840199	48.467
2	Chr_02	18886063	48.467
2	Chr_02	18678977	48.467
2	Chr_02	18919129	49.644
2	Chr_02	18936033	49.644
2	Chr_02	19012758	49.644
2	Chr_02	19041049	49.644
2	Chr_02	19039573	49.644
2	Chr_02	19030369	49.644
2	Chr_02	19013247	49.644
2	Chr_02	19039030	49.644
2	Chr_02	19039779	49.644
2	Chr_02	19151133	50.82
2	Chr_02	19126465	50.82
2	Chr_02	19199534	51.997
2	Chr_02	19201633	51.997
2	Chr_02	19322151	51.997
2	Chr_02	19199377	51.997
2	Chr_02	19209138	51.997
2	Chr_02	19259307	53.173
2	Chr_02	19286304	53.173
2	Chr_02	19323637	53.173
2	Chr_02	19308102	53.173
2	Chr_02	19333715	53.173
2	Chr_02	19371117	54.35
2	Chr_02	19370593	54.35
2	Chr_02	19438574	55.526
2	Chr_02	19438757	55.526
2	Chr_02	19438940	55.526
2	Chr_02	19378582	55.526
2	Chr_02	19392563	55.526
2	Chr_02	19426197	55.526
2	Chr_02	19395746	55.526
2	Chr_02	19440262	55.526
2	Chr_02	19427028	55.526
2	Chr_02	19462551	55.526
2	Chr_02	19435008	55.526
2	Chr_02	19479699	55.526
2	Chr_02	19677605	55.526
2	Chr_02	19531737	55.526
2	Chr_02	19462868	55.526
2	Chr_02	19457706	55.526
2	Chr_02	19490547	55.526
2	Chr_02	19611236	55.526
2	Chr_02	19628772	55.526
2	Chr_02	19455633	55.526
2	Chr_02	19537650	55.526
2	Chr_02	19467585	55.526
2	Chr_02	19714330	55.526
2	Chr_02	19585566	55.526
2	Chr_02	19591593	55.526
2	Chr_02	19617020	55.526
2	Chr_02	19472261	55.526
2	Chr_02	19659130	55.526
2	Chr_02	19607800	55.526
2	Chr_02	19658932	55.526
2	Chr_02	19467031	56.703
2	Chr_02	19472574	56.703
3	Chr_03	1045135	0
3	Chr_03	1006513	1.177
3	Chr_03	927880	1.177
3	Chr_03	1085419	1.177
3	Chr_03	1083592	1.177
3	Chr_03	937559	1.177
3	Chr_03	929966	1.177
3	Chr_03	1354076	1.177
3	Chr_03	1065239	1.177
3	Chr_03	930136	1.177
3	Chr_03	944914	1.177
3	Chr_03	982192	1.177
3	Chr_03	1006730	1.177
3	Chr_03	981977	1.177
3	Chr_03	1111938	1.177
3	Chr_03	1078340	1.177
3	Chr_03	1084660	1.177
3	Chr_03	1065611	1.177
3	Chr_03	1084065	1.177
3	Chr_03	1055441	1.177
3	Chr_03	1122851	2.353
3	Chr_03	1123108	2.353
3	Chr_03	1127006	2.353
3	Chr_03	1346799	2.353
3	Chr_03	1155982	2.353
3	Chr_03	1353638	2.353
3	Chr_03	1327531	2.353
3	Chr_03	1354635	2.353
3	Chr_03	1442451	3.53
3	Chr_03	1434786	3.53
3	Chr_03	1475479	3.53
3	Chr_03	1276153	3.53
3	Chr_03	1258884	3.53
3	Chr_03	1483964	3.53
3	Chr_03	1491535	3.53
3	Chr_03	1475781	4.707
3	Chr_03	1435358	4.707
3	Chr_03	1634955	4.707
3	Chr_03	1568380	4.707
3	Chr_03	1937383	4.707
3	Chr_03	1876398	4.707
3	Chr_03	1876135	4.707
3	Chr_03	1989269	4.707
3	Chr_03	1876922	4.707
3	Chr_03	1946318	4.707
3	Chr_03	1567500	4.707
3	Chr_03	1627137	4.707
3	Chr_03	1627306	4.707
3	Chr_03	1626595	4.707
3	Chr_03	1582262	4.707
3	Chr_03	1579838	4.707
3	Chr_03	1985054	4.707
3	Chr_03	1634782	4.707
3	Chr_03	2017580	5.883
3	Chr_03	2017067	5.883
3	Chr_03	2329647	5.883
3	Chr_03	2256202	5.883
3	Chr_03	2497096	5.883
3	Chr_03	2329362	5.883
3	Chr_03	2048217	5.883
3	Chr_03	2638650	5.883
3	Chr_03	2820687	5.883
3	Chr_03	2779803	5.883
3	Chr_03	2505426	5.883
3	Chr_03	2820987	5.883
3	Chr_03	2635977	5.883
3	Chr_03	2830326	5.883
3	Chr_03	2329895	5.883
3	Chr_03	2820412	5.883
3	Chr_03	2636214	5.883
3	Chr_03	2831787	5.883
3	Chr_03	3967186	5.883
3	Chr_03	2780165	5.883
3	Chr_03	3943873	5.883
3	Chr_03	4000895	5.883
3	Chr_03	2992647	5.883
3	Chr_03	4004862	5.883
3	Chr_03	3944032	5.883
3	Chr_03	4003641	5.883
3	Chr_03	3999407	5.883
3	Chr_03	4001999	5.883
3	Chr_03	4200543	5.883
3	Chr_03	5119958	8.264
3	Chr_03	5266943	8.264
3	Chr_03	6411535	8.264
3	Chr_03	5542650	8.264
3	Chr_03	13461399	8.264
3	Chr_03	15003391	8.264
3	Chr_03	7321949	8.264
3	Chr_03	5553588	8.264
3	Chr_03	13714188	8.264
3	Chr_03	8266435	8.264
3	Chr_03	5542342	8.264
3	Chr_03	13285812	8.264
3	Chr_03	13460746	8.264
3	Chr_03	7897225	8.264
3	Chr_03	5489239	8.264
3	Chr_03	8326059	8.264
3	Chr_03	14188729	8.264
3	Chr_03	13461217	8.264
3	Chr_03	4458263	8.264
3	Chr_03	7897413	8.264
3	Chr_03	8268747	8.264
3	Chr_03	14861504	8.264
3	Chr_03	14991908	8.264
3	Chr_03	14861673	8.264
3	Chr_03	14862048	8.264
3	Chr_03	14996543	8.264
3	Chr_03	14657657	8.264
3	Chr_03	14861891	8.264
3	Chr_03	13714371	9.441
3	Chr_03	14657981	9.441
3	Chr_03	15547178	9.441
3	Chr_03	15547406	9.441
3	Chr_03	15901908	9.441
3	Chr_03	16211924	9.441
3	Chr_03	16055496	9.441
3	Chr_03	16666627	9.441
3	Chr_03	16793038	9.441
3	Chr_03	16792814	9.441
3	Chr_03	16225158	9.441
3	Chr_03	16795666	9.441
3	Chr_03	16050827	9.441
3	Chr_03	16902538	9.441
3	Chr_03	16792607	9.441
3	Chr_03	16225327	9.441
3	Chr_03	16725593	9.441
3	Chr_03	16049952	9.441
3	Chr_03	16211642	9.441
3	Chr_03	16990598	9.441
3	Chr_03	16974772	9.441
3	Chr_03	17121777	9.441
3	Chr_03	17070007	9.441
3	Chr_03	17071084	9.441
3	Chr_03	17122569	9.441
3	Chr_03	17373324	9.441
3	Chr_03	17396709	9.441
3	Chr_03	17396881	9.441
3	Chr_03	17628710	9.441
3	Chr_03	17678285	9.441
3	Chr_03	17629335	9.441
3	Chr_03	17295335	9.441
3	Chr_03	17768663	9.441
3	Chr_03	17957613	9.441
3	Chr_03	17957381	9.441
3	Chr_03	16396161	9.441
3	Chr_03	18145880	9.441
3	Chr_03	18093865	9.441
3	Chr_03	18064637	9.441
3	Chr_03	18091283	9.441
3	Chr_03	18177661	9.441
3	Chr_03	18177853	9.441
3	Chr_03	18317756	9.441
3	Chr_03	18380721	9.441
3	Chr_03	18378635	9.441
3	Chr_03	18462598	9.441
3	Chr_03	18503386	9.441
3	Chr_03	18503825	9.441
3	Chr_03	18614716	9.441
3	Chr_03	18533942	9.441
3	Chr_03	18521340	9.441
3	Chr_03	18564716	9.441
3	Chr_03	18533783	9.441
3	Chr_03	18581958	9.441
3	Chr_03	18462822	9.441
3	Chr_03	18503597	9.441
3	Chr_03	18533549	9.441
3	Chr_03	18522438	10.617
3	Chr_03	18521494	10.617
3	Chr_03	18536894	10.617
3	Chr_03	18521120	10.617
3	Chr_03	18629483	10.617
3	Chr_03	19052136	11.794
3	Chr_03	19003687	11.794
3	Chr_03	18893813	11.794
3	Chr_03	19059156	11.794
3	Chr_03	19051743	11.794
3	Chr_03	19072484	11.794
3	Chr_03	19057386	11.794
3	Chr_03	19119795	11.794
3	Chr_03	18783309	11.794
3	Chr_03	19086361	11.794
3	Chr_03	19069259	11.794
3	Chr_03	19054125	11.794
3	Chr_03	19057157	11.794
3	Chr_03	19120188	11.794
3	Chr_03	19104537	11.794
3	Chr_03	19206128	12.971
3	Chr_03	19211219	12.971
3	Chr_03	19212422	14.147
3	Chr_03	19206302	14.147
3	Chr_03	19305778	14.147
3	Chr_03	19274698	14.147
3	Chr_03	19353202	14.147
3	Chr_03	19305605	14.147
3	Chr_03	19226939	14.147
3	Chr_03	19219959	14.147
3	Chr_03	19269355	14.147
3	Chr_03	19220724	14.147
3	Chr_03	19306837	14.147
3	Chr_03	19274389	14.147
3	Chr_03	19351152	14.147
3	Chr_03	19352006	14.147
3	Chr_03	19324894	14.147
3	Chr_03	19350860	14.147
3	Chr_03	19220565	14.147
3	Chr_03	19324728	14.147
3	Chr_03	19351691	14.147
3	Chr_03	19337345	14.147
3	Chr_03	19235961	14.147
3	Chr_03	19227128	14.147
3	Chr_03	19227326	14.147
3	Chr_03	19307052	14.147
3	Chr_03	19225046	14.147
3	Chr_03	19316684	14.147
3	Chr_03	19386957	14.147
3	Chr_03	19264746	14.147
3	Chr_03	19408620	15.324
3	Chr_03	19408795	15.324
3	Chr_03	19441855	15.324
3	Chr_03	19442123	15.324
3	Chr_03	19425783	15.324
3	Chr_03	19441683	15.324
3	Chr_03	19420393	15.324
3	Chr_03	19442592	15.324
3	Chr_03	19441510	15.324
3	Chr_03	19457967	15.324
3	Chr_03	19542398	16.5
3	Chr_03	19499558	16.5
3	Chr_03	19495638	16.5
3	Chr_03	19554528	16.5
3	Chr_03	19603015	16.5
3	Chr_03	19573116	16.5
3	Chr_03	19603172	16.5
3	Chr_03	19554684	16.5
3	Chr_03	19572046	16.5
3	Chr_03	19545537	16.5
3	Chr_03	19692045	16.5
3	Chr_03	19685229	16.5
3	Chr_03	19635209	16.5
3	Chr_03	19700781	16.5
3	Chr_03	19645627	16.5
3	Chr_03	19700968	16.5
3	Chr_03	19683690	16.5
3	Chr_03	19672810	16.5
3	Chr_03	19671573	16.5
3	Chr_03	19816661	20.116
3	Chr_03	19862656	20.116
3	Chr_03	19862860	20.116
3	Chr_03	19827227	20.116
3	Chr_03	20000435	21.293
3	Chr_03	19985050	21.293
3	Chr_03	20001019	21.293
3	Chr_03	20009322	21.293
3	Chr_03	20119353	21.293
3	Chr_03	19994370	21.293
3	Chr_03	20057394	21.293
3	Chr_03	20016286	21.293
3	Chr_03	19922752	21.293
3	Chr_03	19985939	21.293
3	Chr_03	20120665	21.293
3	Chr_03	19992381	21.293
3	Chr_03	19923188	21.293
3	Chr_03	19964569	21.293
3	Chr_03	19979237	21.293
3	Chr_03	19992559	21.293
3	Chr_03	19963243	21.293
3	Chr_03	19973937	21.293
3	Chr_03	19946469	21.293
3	Chr_03	20012728	21.293
3	Chr_03	20166075	21.293
3	Chr_03	19992186	21.293
3	Chr_03	20087974	21.293
3	Chr_03	20016634	21.293
3	Chr_03	20010079	21.293
3	Chr_03	19994851	21.293
3	Chr_03	20057113	21.293
3	Chr_03	20056380	21.293
3	Chr_03	19985786	21.293
3	Chr_03	19986266	21.293
3	Chr_03	20056055	21.293
3	Chr_03	19995136	21.293
3	Chr_03	20017023	21.293
3	Chr_03	20056537	21.293
3	Chr_03	19985233	21.293
3	Chr_03	20372542	22.469
3	Chr_03	19985626	22.469
3	Chr_03	20298475	22.469
3	Chr_03	20323651	22.469
3	Chr_03	20319672	22.469
3	Chr_03	20326405	22.469
3	Chr_03	20358855	22.469
3	Chr_03	20323250	22.469
3	Chr_03	20332117	22.469
3	Chr_03	20372318	23.646
3	Chr_03	20447355	23.646
3	Chr_03	20429850	23.646
3	Chr_03	20450192	23.646
3	Chr_03	20433031	23.646
3	Chr_03	20386569	23.646
3	Chr_03	20447622	23.646
3	Chr_03	20410384	23.646
3	Chr_03	20385268	23.646
3	Chr_03	20429680	23.646
3	Chr_03	20432106	23.646
3	Chr_03	20437163	23.646
3	Chr_03	20410574	23.646
3	Chr_03	20404502	23.646
3	Chr_03	20432407	23.646
3	Chr_03	20405110	23.646
3	Chr_03	20450006	23.646
3	Chr_03	20537432	26.027
3	Chr_03	20511665	26.027
3	Chr_03	20516644	26.027
3	Chr_03	20560248	26.027
3	Chr_03	20521053	26.027
3	Chr_03	20560018	26.027
3	Chr_03	20511318	26.027
3	Chr_03	20537165	26.027
3	Chr_03	20619575	28.409
3	Chr_03	20633580	29.585
3	Chr_03	20624371	29.585
3	Chr_03	20668539	29.585
3	Chr_03	20651596	29.585
3	Chr_03	20638586	29.585
3	Chr_03	20633775	29.585
3	Chr_03	20641363	29.585
3	Chr_03	20624527	29.585
3	Chr_03	20651854	29.585
3	Chr_03	20735948	29.585
3	Chr_03	20735467	29.585
3	Chr_03	20731857	29.585
3	Chr_03	20732089	29.585
3	Chr_03	20736106	29.585
3	Chr_03	20664525	29.585
3	Chr_03	20867584	29.585
3	Chr_03	20685467	29.585
3	Chr_03	20765470	29.585
3	Chr_03	20922043	30.762
3	Chr_03	20907500	30.762
3	Chr_03	20946107	30.762
3	Chr_03	20948410	30.762
3	Chr_03	20958752	30.762
3	Chr_03	20907674	30.762
3	Chr_03	20952247	30.762
3	Chr_03	20924335	30.762
3	Chr_03	20928183	30.762
3	Chr_03	20948105	30.762
3	Chr_03	20899892	30.762
3	Chr_03	20996019	31.938
3	Chr_03	20999934	31.938
3	Chr_03	21045151	31.938
3	Chr_03	20997846	31.938
3	Chr_03	21051690	31.938
3	Chr_03	20999519	31.938
3	Chr_03	20998717	31.938
3	Chr_03	21051375	31.938
3	Chr_03	21089488	31.938
3	Chr_03	21088886	31.938
3	Chr_03	21495185	34.319
3	Chr_03	21709527	34.319
3	Chr_03	21710936	34.319
3	Chr_03	21352275	34.319
3	Chr_03	21204237	34.319
3	Chr_03	21509498	34.319
3	Chr_03	21270279	34.319
3	Chr_03	21334090	34.319
3	Chr_03	21606656	34.319
3	Chr_03	21607277	34.319
3	Chr_03	21609643	34.319
3	Chr_03	21706194	34.319
3	Chr_03	21305885	34.319
3	Chr_03	21895816	34.319
3	Chr_03	21342127	34.319
3	Chr_03	21490508	34.319
3	Chr_03	21710638	34.319
3	Chr_03	21955928	34.319
3	Chr_03	21791951	34.319
3	Chr_03	21203757	34.319
